timestamp,total_demand_mw,hour,day_of_week,month,is_weekend,demand_Chennai_Metro_mw,demand_North_TamilNadu_mw,demand_South_TamilNadu_mw,demand_West_TamilNadu_mw,frequency_hz,power_factor,transmission_loss_pct,scada_data_quality,anomaly,anomaly_type,attack_technique
2023-03-31 16:00:00,10015.058597136489,16,4,3,0,2732.398784346259,2208.473704358323,2606.4747409636743,2614.540684235681,49.98019685732019,0.943594503526124,21.105059730588636,1,0,Normal,
2023-03-31 17:00:00,9624.85427005279,17,4,3,0,2722.4656196756755,2081.8578881690823,2376.255471635901,2431.0580751812613,49.9783221356181,0.9377600467233768,19.49780683635178,1,0,Normal,
2023-03-31 18:00:00,8897.291730971687,18,4,3,0,2451.227020591704,1764.5854143517413,2287.546743220275,2200.882396783204,50.11133934837622,0.9214853319331439,19.19859432117284,1,0,Normal,
2023-03-31 19:00:00,8554.473659476605,19,4,3,0,2394.35622624096,1935.6978699558592,2108.076370401337,2152.0660925879893,50.06628799816672,0.9596972402081152,19.853611328431803,1,0,Normal,
2023-03-31 20:00:00,8171.42386493258,20,4,3,0,2286.227675146547,1713.5085638177973,2028.9649411576718,1981.6338129707813,49.99758970564187,0.946003493445279,18.53498398324437,1,0,Normal,
2023-03-31 21:00:00,7817.129002582885,21,4,3,0,2162.4428148112193,1749.2297948125665,1980.0615929133971,1910.6890702674548,50.034141447789764,0.9441744271669378,20.57840446803813,1,0,Normal,
2023-03-31 22:00:00,7827.584490615373,22,4,3,0,2140.540670065769,1723.6293174188604,1961.930773453544,1872.7616657337983,49.95311575845802,0.9527354882740876,18.482470976497876,1,0,Normal,
2023-03-31 23:00:00,7526.538881067782,23,4,3,0,2093.146559294366,1761.7071946559292,1900.7103428169996,1850.2114711418724,49.97005593687824,0.9263326949136674,18.5787532476872,1,0,Normal,
2023-04-01 00:00:00,7174.2953163023885,0,5,4,1,2090.0692040184285,1628.1928436626563,1752.6543163392478,1731.947816566036,49.93765451741985,0.9765585617306138,18.56263627745797,1,0,Normal,
2023-04-01 01:00:00,7490.036283893041,1,5,4,1,2029.1264079668704,1622.5777526822203,1815.6955614998226,1903.7119075690448,50.01428306907999,0.9226908782689024,20.19679772031646,1,0,Normal,
2023-04-01 02:00:00,7725.5643047749545,2,5,4,1,2247.7736562922314,1664.5209689327244,1887.0974954742135,1893.9331499142231,50.014868258410466,0.9766452422326928,17.823572489357,1,0,Normal,
2023-04-01 03:00:00,8137.97304534734,3,5,4,1,2265.6463941434286,1865.490454016379,2007.8773542637168,2048.324325912664,50.054191305266755,0.949776094508844,22.505926931205593,1,0,Normal,
2023-04-01 04:00:00,8601.23964290976,4,5,4,1,2410.115670869165,1818.4791665850767,2138.8458416245694,2187.705232763612,49.98939830328382,0.9442054999212636,19.549366503052976,1,0,Normal,
2023-04-01 05:00:00,8579.735497379,5,5,4,1,2347.990398696884,1897.0858062193154,2196.7976433767412,2203.5009949201763,50.05332939530536,0.9600671769331726,17.460556410759565,1,0,Normal,
2023-04-01 06:00:00,9094.321713545145,6,5,4,1,2507.846608958767,1994.1947538174484,2277.947501187539,2255.9092013207346,50.03264566641626,0.9448042605287038,18.727115263879174,1,0,Normal,
2023-04-01 07:00:00,9492.084472673048,7,5,4,1,2632.638169846553,2071.0972805528368,2397.2509732936915,2388.552993115252,50.12296156026088,0.9639770221705278,20.718541846505925,1,0,Normal,
2023-04-01 08:00:00,10123.080981565863,8,5,4,1,2782.1779262945465,2244.7535151669113,2537.8502960204723,2547.895320419641,50.08335579874333,0.9546186228053921,21.618013573151575,1,0,Normal,
2023-04-01 09:00:00,10634.886766339192,9,5,4,1,2967.3223967064305,2349.153081620056,2602.9499789083593,2722.326260660907,50.07460783638701,0.9606913561110781,20.195826127139412,1,0,Normal,
2023-04-01 10:00:00,11027.959131835096,10,5,4,1,3067.4777623234886,2449.021046143308,2757.8532592590564,2796.1676869129715,50.04178413083361,0.9656015866922512,20.1027665534737,1,0,Normal,
2023-04-01 11:00:00,11029.911356848235,11,5,4,1,3180.914237039293,2433.5292811247764,2764.016944721636,2822.6450886513944,49.95528873056669,0.9473854314002431,18.163789086387546,1,0,Normal,
2023-04-01 12:00:00,11061.127772522099,12,5,4,1,3038.817067022165,2454.332180205724,2803.27810419759,2682.049370216494,50.01463970087159,0.9644687910927919,21.78662899380757,1,0,Normal,
2023-04-01 13:00:00,11098.710259799494,13,5,4,1,3112.7733985812883,2446.3845168024686,2721.2481614677004,2741.464014446281,50.11237776118857,0.9577687840035725,20.667115280559127,1,0,Normal,
2023-04-01 14:00:00,10755.498063385336,14,5,4,1,3023.931771842985,2333.238229583958,2586.853972588916,2740.4653575575303,50.02534773706896,0.9700094827577851,20.38529810878271,1,0,Normal,
2023-04-01 15:00:00,11010.34234842543,15,5,4,1,3029.379830126529,2422.4753796654245,2761.3987778648825,2781.620678951249,49.95891107182189,0.944491128637454,20.02029650515002,1,0,Normal,
2023-04-01 16:00:00,9986.694074395327,16,5,4,1,2830.6157156033337,2161.3533683817714,2514.366018678251,2490.421241312705,50.01679847339506,0.9704854984962006,20.63723528660979,1,0,Normal,
2023-04-01 17:00:00,9890.005431359543,17,5,4,1,2749.2851701365908,2136.7823646625566,2463.5321175240333,2448.798863671885,49.95051975829626,0.9384036133217805,19.039936307498174,1,0,Normal,
2023-04-01 18:00:00,9770.076547745597,18,5,4,1,2611.001950789614,2132.609340368144,2443.9201819727386,2481.953364167846,49.95719029006566,0.9198944585118012,21.127208463712492,1,0,Normal,
2023-04-01 19:00:00,8956.251190346662,19,5,4,1,2540.7428139022936,1964.4041038394737,2283.001416515806,2140.0839440147092,50.020644963104395,0.9295276635529202,20.964067842595956,1,0,Normal,
2023-04-01 20:00:00,8501.872552548984,20,5,4,1,2324.6772705085978,1872.173226878167,2102.5278593108706,2165.0776974028827,50.03697729622737,0.945021827904594,19.88222637569014,1,0,Normal,
2023-04-01 21:00:00,8114.20865779488,21,5,4,1,2219.589676875612,1830.9448460830404,2014.620122340791,2033.0865777507609,49.960103901494634,0.953938225927147,19.673490757253887,1,0,Normal,
2023-04-01 22:00:00,7875.3489106648085,22,5,4,1,2239.4927991307663,1707.6535562192157,1972.7890498968936,1944.395251786589,49.972022176588894,0.9502392245466879,17.409876253382233,1,0,Normal,
2023-04-01 23:00:00,7990.477286961451,23,5,4,1,2219.9755662282837,1767.7475994552601,1936.6285877818955,2022.74136683552,49.92868124544159,0.9618006298824383,17.921351379809067,1,0,Normal,
2023-04-02 00:00:00,7299.282732982942,0,6,4,1,2089.6877727627993,1611.7435869534384,1817.2258219933478,1805.5182291314798,49.9935352994732,0.9319909524352187,20.65491972887111,1,0,Normal,
2023-04-02 01:00:00,8050.1562854459235,1,6,4,1,2314.552064693125,1740.6029684248,2009.3519054947706,2013.9900080977743,49.90269863405696,0.9758666765315777,21.085677442288603,1,0,Normal,
2023-04-02 02:00:00,7713.012604911054,2,6,4,1,2127.39710635898,1700.5498123907591,2010.1052619437771,1925.9408611832457,49.985042749917085,0.9701797073621623,21.284060297139288,1,0,Normal,
2023-04-02 03:00:00,8222.705100565567,3,6,4,1,2342.0205529561104,1859.1311928832902,2040.7704922599687,2092.902771340565,50.00397885103148,0.9640275787501905,18.38339001863126,1,0,Normal,
2023-04-02 04:00:00,8581.49220079586,4,6,4,1,2365.044776153197,1897.2535950192591,2155.3736121961883,2153.332141258128,49.9122105307997,0.9689774119577225,22.75214175924204,1,0,Normal,
2023-04-02 05:00:00,9213.999595118234,5,6,4,1,2691.5756824897144,2038.4091073773768,2349.4307790490457,2208.0439162238945,49.94963710414807,0.926709174412327,21.200349274899157,1,0,Normal,
2023-04-02 06:00:00,9301.345990243452,6,6,4,1,2569.7290270416056,2011.029701306426,2283.4622612953412,2255.7318074357017,49.99699541611702,0.9604839548507603,19.311857685801492,1,0,Normal,
2023-04-02 07:00:00,10153.023334241421,7,6,4,1,2894.150905635598,2332.1080760933564,2607.0428529041637,2484.047523400409,49.99017115064748,0.9611059464155244,20.195988065564393,1,0,Normal,
2023-04-02 08:00:00,10883.138511976846,8,6,4,1,3089.4682846475957,2361.872654118781,2808.9781395970754,2743.6118613331405,49.992481853624575,0.9645109538701766,17.963144537763675,1,0,Normal,
2023-04-02 09:00:00,10660.823574568924,9,6,4,1,3000.8349919847456,2261.992013377789,2663.761079259797,2693.0485147183686,50.014400644808504,0.9627033586286657,19.259716695661766,1,0,Normal,
2023-04-02 10:00:00,11240.850664998918,10,6,4,1,3113.911028128863,2515.9963523106658,2783.2413631767604,2893.7305254874395,49.91641585432822,0.9566680505512516,20.645915257917647,1,0,Normal,
2023-04-02 11:00:00,11281.618276222453,11,6,4,1,3151.2832427452167,2476.2151687865185,2901.7605402751324,2769.683048507235,50.03543300336377,0.956067239473539,20.07522774675812,1,0,Normal,
2023-04-02 12:00:00,11552.795315739517,12,6,4,1,3127.1032827598374,2526.46287841534,2927.980372573287,2953.6614774292702,49.9840636288319,0.9678850231568357,22.091772236303886,1,0,Normal,
2023-04-02 13:00:00,11432.033012013855,13,6,4,1,3212.1902452829922,2487.769573622472,2862.1067132366557,2761.114319754625,49.97019013489562,0.9406496896094345,18.224664299772535,1,0,Normal,
2023-04-02 14:00:00,11146.820905555413,14,6,4,1,3138.5906201069347,2545.8863304379825,2858.0474173696384,2787.593124263409,49.90675722641547,0.9555033051301962,19.85944087578122,1,0,Normal,
2023-04-02 15:00:00,11077.295217540846,15,6,4,1,3108.317631864506,2454.7344617892204,2835.3734138126774,2781.5839743874462,49.98662114159162,0.9417050493804843,18.6360610475448,1,0,Normal,
2023-04-02 16:00:00,10954.41419766734,16,6,4,1,2918.5706667822274,2437.458684569069,2721.7907017189236,2750.6830622453062,50.02560151282891,0.9477185562640997,21.842065244299263,1,0,Normal,
2023-04-02 17:00:00,10173.77353052746,17,6,4,1,2785.3747662931983,2246.3609578951546,2555.8798752968223,2527.963606744013,50.00707860677163,0.909914986023377,20.318428116706194,1,0,Normal,
2023-04-02 18:00:00,9884.116548463378,18,6,4,1,2730.1480844273133,2188.008121334203,2499.8687615121426,2476.923916708867,50.00854064271338,0.9369415926490726,20.010132173666374,1,0,Normal,
2023-04-02 19:00:00,9067.846086895122,19,6,4,1,2553.579850990087,2064.8573696448975,2268.398023218173,2205.2005431920156,49.98304781679599,0.9434551205872769,19.840234514139123,1,0,Normal,
2023-04-02 20:00:00,8705.935418240186,20,6,4,1,2452.128862389401,1902.763058951456,2106.9403250148325,2219.7419288998676,49.99697257390637,0.9436528405680348,18.947499470473197,1,0,Normal,
2023-04-02 21:00:00,8601.538839190649,21,6,4,1,2399.919685374823,1819.4916673459063,2103.47173461275,2162.8742314703345,49.94462693359418,0.9449977533284314,21.43813634941676,1,0,Normal,
2023-04-02 22:00:00,8508.401438443107,22,6,4,1,2414.1146795942677,1915.2510491688722,2059.187220337765,2145.2120302848703,49.99976169806535,0.9322249244950088,20.20472670334886,1,0,Normal,
2023-04-02 23:00:00,8135.848461116983,23,6,4,1,2226.7254503476106,1814.7217420578559,2058.608330430446,2020.011292201542,49.97544492406615,0.945013570020371,20.293702304301995,1,0,Normal,
2023-04-03 00:00:00,7964.12832513805,0,0,4,0,2260.467681323354,1757.5072221746232,1931.8144654283253,1974.633100047071,49.9437600399313,0.9662812363370581,20.698785808736897,1,0,Normal,
2023-04-03 01:00:00,8091.221572469756,1,0,4,0,2289.2791455335264,1803.6064080207357,2032.4262966583105,2049.0419378257025,50.03773596196427,0.9455216295590853,18.965861591666513,1,0,Normal,
2023-04-03 02:00:00,8055.18319876279,2,0,4,0,2274.3290322954767,1753.6030927131053,2105.3909910044554,2093.294492188568,49.9212499952404,0.9694730322634254,22.394344673235913,1,0,Normal,
2023-04-03 03:00:00,8683.747348890292,3,0,4,0,2422.3472361349995,1911.4590458985772,2242.32534646818,2101.2552826926117,50.02621427994229,0.9684875877297743,21.883414992691517,1,0,Normal,
2023-04-03 04:00:00,9114.69753330142,4,0,4,0,2643.652500565961,1998.648444633317,2186.803550978656,2206.4708745856606,50.029357407126824,0.9411942978574475,19.95684958351175,1,0,Normal,
2023-04-03 05:00:00,9316.293335984808,5,0,4,0,2633.2219185002405,2020.0101210631121,2265.138260457652,2342.383599615648,49.97363805849581,0.9585406399746051,19.638695612307888,1,0,Normal,
2023-04-03 06:00:00,9786.107974257759,6,0,4,0,2691.6934396294946,2212.4023934919574,2407.7011723554465,2429.916989246724,50.051520448210226,0.9303043748860723,20.76757002358734,1,0,Normal,
2023-04-03 07:00:00,10391.115567266093,7,0,4,0,2921.9276326213057,2215.43249342765,2539.327707355555,2603.984180400148,49.97258299439575,0.9341914431996254,21.3442263278899,1,0,Normal,
2023-04-03 08:00:00,10704.928532534554,8,0,4,0,3035.004157963386,2473.12838574825,2593.5414142675518,2675.0426674036717,49.96944219892436,0.9516761555611405,22.100330379175215,1,0,Normal,
2023-04-03 09:00:00,11150.060530602566,9,0,4,0,3092.6115186225034,2496.8814271928886,2786.9731156643797,2818.6156010433265,49.939982238023724,0.9576283202981872,20.77377703530973,1,0,Normal,
2023-04-03 10:00:00,11831.073905586965,10,0,4,0,3367.1643059109056,2513.9374824940146,2993.0235038675696,2943.4603048857443,49.99957782757288,0.9742005279132842,20.16388095381914,1,0,Normal,
2023-04-03 11:00:00,11593.051591347887,11,0,4,0,3265.156130863209,2539.2630336219886,2945.964599773116,2837.852308342008,49.95206711282908,0.9475565947799328,20.16456205848572,1,0,Normal,
2023-04-03 12:00:00,11638.379595970642,12,0,4,0,3141.622369988513,2552.0162153183633,2885.87109045547,2870.102200938062,49.96041768785591,0.9526333729032144,17.743175338251454,1,0,Normal,
2023-04-03 13:00:00,11528.47546223506,13,0,4,0,3242.9567282927133,2555.8589331388184,2868.5236805429854,2874.09628281404,49.996731289595495,0.951467157428084,19.483644277319357,1,0,Normal,
2023-04-03 14:00:00,11602.102768118948,14,0,4,0,3228.28731735267,2502.9936954491827,2918.3095542859746,2837.777168586167,49.99882463090188,0.976903251208742,20.43346605610877,1,0,Normal,
2023-04-03 15:00:00,11151.857133087717,15,0,4,0,3149.3789879916476,2455.0098364477085,2782.5400051799716,2786.12158793438,50.06279668158918,0.9701346334162474,17.290723081226893,1,0,Normal,
2023-04-03 16:00:00,10696.624997069954,16,0,4,0,3042.265741192178,2347.2015294492576,2714.6865880722785,2677.1939820532134,50.04655164260052,0.9557701357908647,20.21592398624766,1,0,Normal,
2023-04-03 17:00:00,10618.490137398949,17,0,4,0,2982.935340828797,2299.186912099097,2676.140777491463,2636.7323543561797,50.0275496120684,0.9619081228229545,19.025568922449192,1,0,Normal,
2023-04-03 18:00:00,10171.019604948735,18,0,4,0,2931.1481010828807,2193.7867015151605,2523.9396800614822,2553.2160079267733,49.99267251914795,0.9552454978757546,21.892422704645778,1,0,Normal,
2023-04-03 19:00:00,9341.691030710976,19,0,4,0,2606.7381443708987,2101.1122590915325,2242.5909420950716,2254.7088286346284,49.97979920229102,0.9661216101626492,19.658382407337292,1,0,Normal,
2023-04-03 20:00:00,8679.255798926666,20,0,4,0,2461.4325148521602,1824.6071487617369,2244.7655300057663,2122.1547328035044,49.998670373833036,0.9629268386681408,19.683645524616747,1,0,Normal,
2023-04-03 21:00:00,8822.82680436507,21,0,4,0,2510.638633904087,1964.915843765118,2171.4025866190514,2148.571756776087,49.97218588216678,0.9454690740399975,19.835103439225154,1,0,Normal,
2023-04-03 22:00:00,8230.665079854492,22,0,4,0,2299.7189239146214,1850.6218329118947,2075.544202250136,2101.659106860994,49.964953489766216,0.9514916572925248,19.994419595713463,1,0,Normal,
2023-04-03 23:00:00,8314.314728221032,23,0,4,0,2366.9468393007783,1818.2213232917063,1982.7490986193031,2193.88688218429,49.996060342628425,0.9524277724483652,20.9513967306715,1,0,Normal,
2023-04-04 00:00:00,7753.424660592745,0,1,4,0,2141.22525560786,1708.3720673166536,1937.7903359788959,1894.3151861495724,49.95608082029393,0.952277778641202,19.586837945852583,1,0,Normal,
2023-04-04 01:00:00,8326.873702209314,1,1,4,0,2310.396215667547,1890.086964470918,2086.7315235954384,2069.9563137039568,49.959153728378034,0.9423829534686157,20.028118130226503,1,0,Normal,
2023-04-04 02:00:00,8124.304932045341,2,1,4,0,2209.18094645588,1752.1045095137722,2038.5063366387183,1996.4047708805613,50.04774370444824,0.9550535458747146,20.95855130629041,1,0,Normal,
2023-04-04 03:00:00,8755.661287186225,3,1,4,0,2463.655616230646,1896.1628617365134,2339.604985932456,2199.9765838369535,49.93101604540213,0.9423642475461151,20.010236157595976,1,0,Normal,
2023-04-04 04:00:00,8994.711397426916,4,1,4,0,2534.781775072254,1954.062323378956,2217.1219306670573,2218.2574168857213,49.94801111975644,0.9412217621112254,20.786517003178492,1,0,Normal,
2023-04-04 05:00:00,9249.264387240144,5,1,4,0,2648.757186356202,2093.1044451539956,2353.349308157871,2326.4550906473955,50.063663691326,0.9482188626971677,19.4653211221496,1,0,Normal,
2023-04-04 06:00:00,9807.773977807796,6,1,4,0,2785.733714003977,2222.3249624619502,2478.105117062418,2485.1948252880284,49.98039303951816,0.9540415654952581,20.421207726118748,1,0,Normal,
2023-04-04 07:00:00,10464.140822592672,7,1,4,0,2915.7196524935766,2232.3164692472064,2582.1032560147887,2554.84395875363,50.06880130063699,0.9683850514217223,21.5707899312047,1,0,Normal,
2023-04-04 08:00:00,10786.98430876265,8,1,4,0,2961.4466220868285,2423.4485852933653,2737.029547349709,2710.321792966911,49.941631743958744,0.9606508322789428,20.72294416486675,1,0,Normal,
2023-04-04 09:00:00,11238.61944086668,9,1,4,0,3168.455963568669,2513.441692308034,2801.43881337013,2719.9520590557177,50.00368910853764,0.9666519167651609,17.754777886304264,1,0,Normal,
2023-04-04 10:00:00,11767.473821883199,10,1,4,0,3350.4303287480284,2666.5239813367953,2985.6306163496356,2929.0417572487772,50.038591360819936,0.9765896788812476,20.666437921082593,1,0,Normal,
2023-04-04 11:00:00,11301.745439318367,11,1,4,0,3202.2479716993403,2505.63939825636,2923.4844910006773,2809.2523385555533,49.95470142325826,0.9412195312079582,18.615213874165665,1,0,Normal,
2023-04-04 12:00:00,11927.064225016868,12,1,4,0,3393.8018592475873,2621.7411234897822,2989.3060007859217,2970.3092037284623,50.083716640785624,0.9606684480014169,18.890026008499465,1,0,Normal,
2023-04-04 13:00:00,11584.30264025129,13,1,4,0,3233.0102627104493,2605.8074151838664,2882.0193986094,2880.4726372432615,49.98048251085144,0.9612683152929083,20.590255626826252,1,0,Normal,
2023-04-04 14:00:00,11214.378755973801,14,1,4,0,3116.6951032638826,2502.1085158893243,2856.172498183971,2778.848332965131,50.02545449754804,0.9538386420583196,18.836523113198467,1,0,Normal,
2023-04-04 15:00:00,10840.701876919778,15,1,4,0,2998.5514579259484,2497.199333629788,2780.0081275266616,2696.8863603102004,49.96609726937078,0.9633920385618513,18.668233356194524,1,0,Normal,
2023-04-04 16:00:00,10662.980824908926,16,1,4,0,2982.8398076438198,2393.791173728055,2621.5823292576288,2677.6520908160737,50.07458069248863,0.9513132093197754,19.995805751669174,1,0,Normal,
2023-04-04 17:00:00,10418.069642343127,17,1,4,0,2913.129960057635,2299.652720136684,2581.869556108878,2617.8302709551695,50.015167985514296,0.9600619434905427,19.26389539867642,1,0,Normal,
2023-04-04 18:00:00,9752.250418878255,18,1,4,0,2740.9639987128676,2086.7898731344076,2471.833768311627,2443.8225719545453,50.104863995031366,0.9287531329380728,18.0442898669744,1,0,Normal,
2023-04-04 19:00:00,9569.904970313959,19,1,4,0,2673.1085188361335,2076.3332346093653,2385.8746420577536,2363.796371396166,50.05895360056424,0.9500318584851304,20.666462298311494,1,0,Normal,
2023-04-04 20:00:00,8590.789625361478,20,1,4,0,2398.739708614876,1818.1759686781243,2099.98080569103,2201.7142387531085,50.04185164468462,0.960625295859074,21.182504043445064,1,0,Normal,
2023-04-04 21:00:00,8464.9477630018,21,1,4,0,2331.350670991897,1851.5354060573527,2143.2716821452195,2192.5046949333596,49.95224414786354,0.9654262383612087,21.08564567829619,1,0,Normal,
2023-04-04 22:00:00,7943.256511192337,22,1,4,0,2271.192773811429,1793.8198121239564,2019.3886135834227,1921.3934120458216,50.00419270569752,0.9370876195193522,18.92202170844088,1,0,Normal,
2023-04-04 23:00:00,8041.657655550377,23,1,4,0,2255.4900466662916,1768.9811297970573,1993.6951260927456,2018.6278716850902,49.98416613413767,0.9487728658160571,20.493081279501325,1,0,Normal,
2023-04-05 00:00:00,8061.586058857996,0,2,4,0,2248.521899765975,1824.6351963867628,2018.4639529810609,1991.9894180882745,50.00131136292196,0.9340522334742611,19.407106031307276,1,0,Normal,
2023-04-05 01:00:00,7874.375898235947,1,2,4,0,2167.4537888436053,1749.241384283859,1939.7653211116808,2014.8738772037366,50.007386038900094,0.9441824553482411,18.47900364189139,1,0,Normal,
2023-04-05 02:00:00,7647.78473830203,2,2,4,0,2074.7840712050142,1662.358027938746,1857.1843132799088,1911.316474515082,49.954965126505066,0.9547391132795279,19.103206562781107,1,0,Normal,
2023-04-05 03:00:00,8424.812470450115,3,2,4,0,2424.3457013534994,1857.8400012575235,2081.3498872811197,2108.8620150076854,49.992171876982994,0.9655323133354845,16.61679558070481,1,0,Normal,
2023-04-05 04:00:00,8826.627215006582,4,2,4,0,2499.1875556084333,1965.4628218542027,2210.353421260441,2231.4051949212176,49.995180558450215,0.9635565318385544,18.731241122706717,1,0,Normal,
2023-04-05 05:00:00,9240.968403737967,5,2,4,0,2506.275260918133,2039.9742187455333,2236.4876398610268,2295.3651530079787,49.94948857955564,0.9533414288667701,18.239951391432935,1,0,Normal,
2023-04-05 06:00:00,9842.420968444467,6,2,4,0,2794.034986199934,2172.8668245003782,2439.404595548509,2544.4792959810165,50.04002085916511,0.9402365442597208,20.243489118115,1,0,Normal,
2023-04-05 07:00:00,9878.850835458641,7,2,4,0,2812.2022924400753,2134.8946784215655,2474.104215394297,2495.199695280488,50.01112426066382,0.9479098726083182,20.349795594260556,1,0,Normal,
2023-04-05 08:00:00,10613.887136454283,8,2,4,0,2978.1072043222457,2313.4063567578314,2713.204779619814,2700.0521588623124,50.040662660495904,0.9880578534484736,17.972330723169197,1,0,Normal,
2023-04-05 09:00:00,11064.490420706898,9,2,4,0,3177.96286258552,2547.1109323632495,2750.492987436698,2755.0948253785177,50.02436092701426,0.9290213520348356,20.993575581202855,1,0,Normal,
2023-04-05 10:00:00,10801.282795293135,10,2,4,0,3035.195164788222,2437.705539485667,2638.025581317823,2694.177915743987,49.91431872555607,0.9318838387264867,19.27068630719542,1,0,Normal,
2023-04-05 11:00:00,11344.280797329908,11,2,4,0,3105.557446854915,2422.0497305720937,2825.5871986975903,2876.6514423106773,49.95833474220404,0.9526272544037991,18.716720869811542,1,0,Normal,
2023-04-05 12:00:00,11242.797824478981,12,2,4,0,3166.2418409065313,2355.067073510058,2782.370990915241,2846.2585695327243,50.08266056574843,0.9606019376328623,17.851612049604668,1,0,Normal,
2023-04-05 13:00:00,11243.015795678351,13,2,4,0,3160.289287875575,2477.2730961216735,2838.362876672456,2748.3205223029563,50.039254455037664,0.9629532556044887,19.038959008099237,1,0,Normal,
2023-04-05 14:00:00,11125.94497932639,14,2,4,0,3085.099751772482,2492.3815401731053,2764.590978513486,2787.8678746557384,49.91891803824093,0.9543222471458673,19.832934958804834,1,0,Normal,
2023-04-05 15:00:00,10675.144435048991,15,2,4,0,3017.718383657589,2322.5346838396677,2533.257777683284,2692.478006040569,50.02350055162643,0.9272075189742142,21.194956738316435,1,0,Normal,
2023-04-05 16:00:00,10254.024420234953,16,2,4,0,2787.743574356244,2306.9683088615866,2748.0873301186284,2556.9910738089034,49.95840425393596,0.9467061271233543,19.8736477281504,1,0,Normal,
2023-04-05 17:00:00,9933.355456336905,17,2,4,0,2830.8678691464734,2188.3209286444735,2490.4570286637727,2502.2852423683926,49.89517552558748,0.9235137693783658,19.622155511785905,1,0,Normal,
2023-04-05 18:00:00,9251.415323841644,18,2,4,0,2546.4902054953877,2027.1583072588128,2317.31340647584,2308.454118568126,50.0828604500941,0.955924170539744,20.69659285434702,1,0,Normal,
2023-04-05 19:00:00,8771.707108957997,19,2,4,0,2406.830684252388,1967.5813227795184,2115.8562786396474,2080.589230041717,50.003766290897346,0.956836955905618,20.168112089015413,1,0,Normal,
2023-04-05 20:00:00,8641.372198706702,20,2,4,0,2413.8929770225027,1874.508094070361,2087.114586378595,2094.7984776780672,50.01084891904902,0.9481056710727023,18.193922611480076,1,0,Normal,
2023-04-05 21:00:00,7925.72984742013,21,2,4,0,2240.8530036798184,1729.325250342246,1976.835013971381,2030.1816835646734,49.93716144412473,0.932255272095334,19.475930791981707,1,0,Normal,
2023-04-05 22:00:00,7952.80022614996,22,2,4,0,2234.9802665016605,1783.1244128595142,2005.008623153072,1975.9810440163733,49.94234312518344,0.9377157811491139,19.309991265964143,1,0,Normal,
2023-04-05 23:00:00,7722.918736618341,23,2,4,0,2125.2842879645173,1697.472325202734,1965.835391113423,1940.214233916707,49.92041814023,0.9256520795086505,19.820072305037396,1,0,Normal,
2023-04-06 00:00:00,7254.5063628402595,0,3,4,0,2005.9573170356784,1691.4302134937438,1825.4984735759779,1813.4437505605051,50.07084880408468,0.9492285806664624,19.429635680351492,1,0,Normal,
2023-04-06 01:00:00,7491.59894242416,1,3,4,0,2040.9955865098916,1682.843037976116,1813.6026254476333,1831.634820664608,49.917833567783134,0.9975235998134391,19.032233306647957,1,0,Normal,
2023-04-06 02:00:00,7995.657912882059,2,3,4,0,2227.550220525483,1790.485432250691,1873.6911477665121,1975.5605546293616,50.08083924841604,0.9484686754698249,21.757852448153205,1,0,Normal,
2023-04-06 03:00:00,7877.77852311579,3,3,4,0,2259.529047197967,1730.6360427822203,1964.4335133100374,1985.892104620856,49.95066181225833,0.9436980732612225,19.945745212128717,1,0,Normal,
2023-04-06 04:00:00,8331.50195276407,4,3,4,0,2332.607399891746,1876.668163443576,2056.176754660561,2104.4252949758766,49.93860603732801,0.9532536292113759,20.572230984369078,1,0,Normal,
2023-04-06 05:00:00,8920.620715523091,5,3,4,0,2540.7445130844385,1946.4061687749977,2167.0265926751586,2339.575652404789,49.997231383151345,0.932743266798682,19.85917989665253,1,0,Normal,
2023-04-06 06:00:00,9432.895827008766,6,3,4,0,2713.980898448764,2089.3559695019044,2399.6268679574728,2334.3368478133107,49.965789531415865,0.9332616253559403,20.978259680955965,1,0,Normal,
2023-04-06 07:00:00,9701.393097958724,7,3,4,0,2686.9891414765943,2088.4918292006914,2346.5694370306815,2508.8802324059757,50.00486477692031,0.9407161232637004,19.890983568199818,1,0,Normal,
2023-04-06 08:00:00,10062.519153854111,8,3,4,0,2808.176700426383,2265.726283459434,2546.478230436357,2472.6090443185008,49.956142173630326,0.9632753175316779,21.16684327287774,1,0,Normal,
2023-04-06 09:00:00,10788.545434328018,9,3,4,0,3129.35236466497,2388.0102304152533,2626.6294598311306,2721.5663682692725,49.98432586251438,0.9550035822880629,16.555677098236348,1,0,Normal,
2023-04-06 10:00:00,11121.625542778662,10,3,4,0,3186.272322577023,2545.8832725961997,2787.110819973832,2789.3000166712573,49.96208034131053,0.9476099222930591,20.11962733830359,1,0,Normal,
2023-04-06 11:00:00,11155.100109950754,11,3,4,0,3039.8078044955937,2573.736943372654,2835.4737435886195,2782.4817499289293,50.04306128617331,0.96123297904024,20.31331085314262,1,0,Normal,
2023-04-06 12:00:00,11046.481750613339,12,3,4,0,3112.3723059747804,2468.3919577065917,2744.723771873221,2761.337515060199,50.02563114956953,0.9756292817486907,20.36556246842131,1,0,Normal,
2023-04-06 13:00:00,10815.625816085387,13,3,4,0,3028.4032281208933,2382.8589450991803,2788.4024457466876,2672.775704426052,50.01238596107195,0.9610425551629246,18.69942440355711,1,0,Normal,
